#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  18
#! SET periodic_psi true
   -1.999195325    1.047197551 -174.893459760  -16.141001615    4.033004276
   -1.808795770    1.047197551 -178.303428176  -18.841538482    4.391989905
   -1.618396215    1.047197551 -181.599968173  -14.378070297    4.403957321
   -1.427996661    1.047197551 -183.223048869   -1.440285907    3.921166418
   -1.237597106    1.047197551 -181.803132893   16.677418874    2.886390694
   -1.047197551    1.047197551 -176.913528162   33.870262772    1.441497181
   -0.856797996    1.047197551 -169.311893867   44.342427666   -0.027781214
   -0.666398442    1.047197551 -160.605491755   45.326166466   -0.932825910
   -0.475998887    1.047197551 -152.581841833   37.557690234   -0.615695143
   -0.285599332    1.047197551 -146.638965894   24.067347757    1.455416331
   -0.095199777    1.047197551 -143.511503626    8.595353497    5.488891238
    0.095199777    1.047197551 -143.235388964   -5.293340995   11.239043181
    0.285599332    1.047197551 -145.194632807  -14.387750952   17.990057130
    0.475998887    1.047197551 -148.207568911  -15.998628860   24.688336845
    0.666398442    1.047197551 -150.695007824   -8.827913206   30.179581018
    0.856797996    1.047197551 -151.032407912    6.124830754   33.520555521
    1.047197551    1.047197551 -148.038968684   25.475228703   34.234049200
    1.237597106    1.047197551 -141.345478435   44.152889228   32.399695590
    1.427996661    1.047197551 -131.573104343   57.079536061   28.540815072
    1.618396215    1.047197551 -120.203131921   60.441616584   23.390392713
    1.808795770    1.047197551 -109.263355556   52.436963891   17.662112847
    1.999195325    1.047197551 -100.914863454   33.509996982   11.947852586
    2.189594880    1.047197551  -97.007017763    6.435127443    6.714182312
    2.379994435    1.047197551  -98.646737490  -23.771387213    2.345729374
    2.570393989    1.047197551 -105.840267493  -50.816749425   -0.855046797
    2.760793544    1.047197551 -117.395775671  -68.723335762   -2.706085885
    2.951193099    1.047197551 -131.168153544  -73.825083992   -3.215933775

   -3.141592654    1.396263402 -150.044762703  -63.820613710   -7.243758127
   -2.951193099    1.396263402 -160.553496380  -45.902024976   -5.147768878
   -2.760793544    1.396263402 -167.416217182  -26.621775968   -2.977271624
   -2.570393989    1.396263402 -170.982603248  -12.135651616   -1.031899763
   -2.379994435    1.396263402 -172.554190825   -5.929382251    0.664761805
   -2.189594880    1.396263402 -173.742002484   -7.696860088    2.242044897
   -1.999195325    1.396263402 -175.740364397  -13.559347960    3.770100402
   -1.808795770    1.396263402 -178.793647227  -17.787693699    5.090094204
   -1.618396215    1.396263402 -182.083530769  -15.455821806    5.837781537
   -1.427996661    1.396263402 -184.137546770   -4.886527324    5.655592729
   -1.237597106    1.396263402 -183.563266270   11.388927278    4.472241697
   -1.047197551    1.396263402 -179.750078591   28.136833642    2.675978403
   -0.856797996    1.396263402 -173.125958660   40.152289309    1.061718588
   -0.666398442    1.396263402 -164.908649445   44.670851149    0.577130437
   -0.475998887    1.396263402 -156.558893956   41.773959339    1.979223014
   -0.285599332    1.396263402 -149.322633959   33.359160776    5.553841727
   -0.095199777    1.396263402 -144.019039025   21.878559936   10.997442664
    0.095199777    1.396263402 -140.999147426    9.812244659   17.467368189
    0.285599332    1.396263402 -140.125278293   -0.200202440   23.780331985
    0.475998887    1.396263402 -140.737500865   -5.352143682   28.715605629
    0.666398442    1.396263402 -141.686658433   -3.503599846   31.328485405
    0.856797996    1.396263402 -141.565189491    5.672602890   31.216794061
    1.047197551    1.396263402 -139.146867931   20.126953696   28.599675432
    1.237597106    1.396263402 -133.805321251   35.605255332   24.160106288
    1.427996661    1.396263402 -125.822572471   47.076763390   18.740381414
    1.618396215    1.396263402 -116.394431227   50.172724608   13.042854949
    1.808795770    1.396263402 -107.387456918   42.440556189    7.501777353
    1.999195325    1.396263402 -100.899779388   23.980691248    2.362574778
    2.189594880    1.396263402  -98.742323058   -2.352149974   -2.162844764
    2.379994435    1.396263402 -101.943497169  -31.267243122   -5.789186091
    2.570393989    1.396263402 -110.383755558  -56.286080848   -8.201157450
    2.760793544    1.396263402 -122.737986804  -71.555892384   -9.182113541
    2.951193099    1.396263402 -136.782675004  -73.845524420   -8.758379649

   -3.141592654    1.745329252 -156.252893337  -59.602951261  -14.042751998
   -2.951193099    1.745329252 -165.846026859  -40.691014770  -12.283005538
   -2.760793544    1.745329252 -171.703806633  -21.420189168  -10.287894514
   -2.570393989    1.745329252 -174.330374859   -7.515392174   -8.177691577
   -2.379994435    1.745329252 -175.089537905   -2.008675544   -5.863032927
   -2.189594880    1.745329252 -175.592540779   -4.426141719   -3.200849233
   -1.999195325    1.745329252 -177.040354667  -11.113860220   -0.216509522
   -1.808795770    1.745329252 -179.745544156  -16.695040287    2.753309316
   -1.618396215    1.745329252 -183.004768754  -16.315303153    5.141085386
   -1.427996661    1.745329252 -185.422234090   -7.807683330    6.441146035
   -1.237597106    1.745329252 -185.540401706    7.248565514    6.552651276
   -1.047197551    1.745329252 -182.495290195   24.547187709    5.950482462
   -0.856797996    1.745329252 -176.330486012   39.257237005    5.541608785
   -0.666398442    1.745329252 -167.887177010   48.134201912    6.273633087
   -0.475998887    1.745329252 -158.413402542   50.070509497    8.697037231
   -0.285599332    1.745329252 -149.203568911   45.511551382   12.701433533
   -0.095199777    1.745329252 -141.387448154   35.673355144   17.539908761
    0.095199777    1.745329252 -135.808406565   22.410622113   22.069875330
    0.285599332    1.745329252 -132.867428843    8.528475136   25.115247396
    0.475998887    1.745329252 -132.336289460   -2.253337378   25.830706472
    0.666398442    1.745329252 -133.269998855   -6.354728036   23.948289365
    0.856797996    1.745329252 -134.177824326   -1.980125234   19.855940528
    1.047197551    1.745329252 -133.510873362    9.764446289   14.439093544
    1.237597106    1.745329252 -130.223994029   24.695476289    8.719426780
    1.427996661    1.745329252 -124.248528548   37.039361064    3.480915331
    1.618396215    1.745329252 -116.609493847   41.391950818   -0.950639731
    1.808795770    1.745329252 -109.177502417   34.591964381   -4.660415108
    1.999195325    1.745329252 -104.128966036   16.673457855   -7.888759197
    2.189594880    1.745329252 -103.311336791   -9.046909718  -10.767837212
    2.379994435    1.745329252 -107.683969604  -36.728027301  -13.190208312
    2.570393989    1.745329252 -116.977754863  -59.636141274  -14.886145874
    2.760793544    1.745329252 -129.716051893  -72.161170654  -15.598331398
    2.951193099    1.745329252 -143.610464802  -71.699724006  -15.258778266

   -3.141592654    2.094395102 -162.630063715  -57.324317694  -17.634386184
   -2.951193099    2.094395102 -171.740397044  -37.979208697  -16.269679624
   -2.760793544    2.094395102 -177.062929054  -18.533313818  -14.533783208
   -2.570393989    2.094395102 -179.115737975   -4.332457111  -12.432151800
   -2.379994435    2.094395102 -179.213416606    1.808144755   -9.845829521
   -2.189594880    2.094395102 -178.910598872    0.211283493   -6.665586691
   -1.999195325    2.094395102 -179.416916303   -5.971920658   -2.958155137
   -1.808795770    2.094395102 -181.157665975  -11.883644945    0.945882287
   -1.618396215    2.094395102 -183.609014040  -12.785229292    4.534690988
   -1.427996661    2.094395102 -185.516877705   -5.994085088    7.361899057
   -1.237597106    2.094395102 -185.417688804    7.882825388    9.320114689
   -1.047197551    2.094395102 -182.255566796   25.414626341   10.754869902
   -0.856797996    2.094395102 -175.770315943   41.998747056   12.295273090
   -0.666398442    2.094395102 -166.538853925   53.744351401   14.481681210
   -0.475998887    2.094395102 -155.732411433   58.292578882   17.397528228
   -0.285599332    2.094395102 -144.821316082   54.811681661   20.527881229
   -0.095199777    2.094395102 -135.313604038   43.724486558   22.931305841
    0.095199777    2.094395102 -128.508643886   26.887742196   23.594196727
    0.285599332    2.094395102 -125.187621118    7.884139551   21.829640736
    0.475998887    2.094395102 -125.298867460   -8.277592041   17.563558058
    0.666398442    2.094395102 -127.811842503  -16.618252999   11.393839830
    0.856797996    2.094395102 -130.912387841  -14.327677736    4.424276495
    1.047197551    2.094395102 -132.602581820   -2.272356149   -2.098769334
    1.237597106    2.094395102 -131.426593000   14.767535098   -7.236116141
    1.427996661    2.094395102 -127.077696079   29.883007994  -10.641461526
    1.618396215    2.094395102 -120.564835731   36.575198782  -12.592339815
    1.808795770    2.094395102 -113.905257420   31.126870150  -13.736222114
    1.999195325    2.094395102 -109.460683898   13.696891224  -14.709266108
    2.189594880    2.094395102 -109.193297445  -11.830687803  -15.846374188
    2.379994435    2.094395102 -114.060939699  -39.050332567  -17.093914883
    2.570393989    2.094395102 -123.712563248  -60.971522314  -18.147414785
    2.760793544    2.094395102 -136.580041997  -72.137788439  -18.671081805
    2.951193099    2.094395102 -150.340781411  -70.350262906  -18.489115345

   -3.141592654    2.443460953 -168.837830907  -56.417153142  -12.426698637
   -2.951193099    2.443460953 -177.725038733  -36.540213239  -11.038532999
   -2.760793544    2.443460953 -182.707509565  -16.367894345   -9.490792408
   -2.570393989    2.443460953 -184.251882710   -1.108675671   -7.711563930
   -2.379994435    2.443460953 -183.610291260    6.372013989   -5.520521644
   -2.189594880    2.443460953 -182.305924737    6.128581881   -2.738314284
   -1.999195325    2.443460953 -181.583892311    0.905922715    0.693545270
   -1.808795770    2.443460953 -181.979388736   -4.776450609    4.643420207
   -1.618396215    2.443460953 -183.118649138   -6.227729169    8.810470892
   -1.427996661    2.443460953 -183.867593595   -0.406072178   12.850752397
   -1.237597106    2.443460953 -182.784397059   12.715540355   16.533957040
   -1.047197551    2.443460953 -178.717934155   30.215575262   19.823898397
   -0.856797996    2.443460953 -171.262192654   47.470373067   22.785885295
   -0.666398442    2.443460953 -160.915546944   59.906315369   25.374911056
   -0.475998887    2.443460953 -148.941241269   64.133953552   27.248286223
   -0.285599332    2.443460953 -137.088509925   58.517301367   27.771695868
   -0.095199777    2.443460953 -127.236057817   43.350338370   26.260027432
    0.095199777    2.443460953 -120.996185615   21.219749531   22.302665451
    0.285599332    2.443460953 -119.259868344   -2.944392140   16.028934719
    0.475998887    2.443460953 -121.808344652  -22.679640806    8.182361457
    0.666398442    2.443460953 -127.202051171  -31.996290023   -0.049005407
    0.856797996    2.443460953 -133.102658396  -27.922717610   -7.368820232
    1.047197551    2.443460953 -137.044494659  -12.095272500  -12.762282693
    1.237597106    2.443460953 -137.315534625    9.378770848  -15.820433634
    1.427996661    2.443460953 -133.616731672   28.237984259  -16.800150904
    1.618396215    2.443460953 -127.178563794   37.158415135  -16.444372340
    1.808795770    2.443460953 -120.326345017   32.343353394  -15.621203343
    1.999195325    2.443460953 -115.681930399   14.476064947  -14.973009876
    2.189594880    2.443460953 -115.340505146  -11.809008550  -14.735586206
    2.379994435    2.443460953 -120.260032495  -39.526669094  -14.766587713
    2.570393989    2.443460953 -130.012169376  -61.458857768  -14.744065641
    2.760793544    2.443460953 -142.941308673  -72.252041677  -14.385396923
    2.951193099    2.443460953 -156.674935631  -69.947724717  -13.588842867

   -3.141592654    2.792526803 -172.136574001  -55.335118609    2.687035376
   -2.951193099    2.792526803 -180.804761118  -35.309492587    4.582116556
   -2.760793544    2.792526803 -185.519306627  -14.743186780    6.074442927
   -2.570393989    2.792526803 -186.687731049    1.267779409    7.295744571
   -2.379994435    2.792526803 -185.492864925    9.850987675    8.526553745
   -2.189594880    2.792526803 -183.400588645   10.940703679   10.102680210
   -1.999195325    2.792526803 -181.630007512    7.091429856   12.320433025
   -1.808795770    2.792526803 -180.729003496    2.605958165   15.346750578
   -1.618396215    2.792526803 -180.375783827    1.996231275   19.129615166
   -1.427996661    2.792526803 -179.513642960    8.216944681   23.372814342
   -1.237597106    2.792526803 -176.785751916   21.296089460   27.594246087
   -1.047197551    2.792526803 -171.126773832   38.268843610   31.244411816
   -0.856797996    2.792526803 -162.241767403   54.282413728   33.788123324
   -0.666398442    2.792526803 -150.802299530   64.350517310   34.726206546
   -0.475998887    2.792526803 -138.321171551   64.752495265   33.598179293
   -0.285599332    2.792526803 -126.824807640   53.973991446   30.068886136
   -0.095199777    2.792526803 -118.383905476   33.066932951   24.112320913
    0.095199777    2.792526803 -114.603366653    5.908223527   16.169455036
    0.285599332    2.792526803 -116.105040084  -21.198076606    7.177158674
    0.475998887    2.792526803 -122.175276659  -40.888022624   -1.595174547
    0.666398442    2.792526803 -130.787063503  -47.135053601   -8.876627778
    0.856797996    2.792526803 -139.099344361  -37.860870623  -13.758280566
    1.047197551    2.792526803 -144.377711394  -16.222970541  -15.940704884
    1.237597106    2.792526803 -144.944291451   10.152793182  -15.797343217
    1.427996661    2.792526803 -140.778879585   32.018495920  -14.158627913
    1.618396215    2.792526803 -133.501273862   41.896197003  -11.965820839
    1.808795770    2.792526803 -125.784071445   36.528142198   -9.918961414
    1.999195325    2.792526803 -120.456475862   17.444534969   -8.290679954
    2.189594880    2.792526803 -119.665410195   -9.980601584   -6.957355392
    2.379994435    2.792526803 -124.311671995  -38.388499470   -5.591589946
    2.570393989    2.792526803 -133.875267239  -60.550086689   -3.908695151
    2.760793544    2.792526803 -146.629948200  -71.313492175   -1.834413266
    2.951193099    2.792526803 -160.175707397  -68.929212640    0.462839375
